class index,filepaths,labels,data set
28,train/MAGPIE MOTH/142.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/143.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/144.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/145.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/146.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/147.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/148.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/149.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/150.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/151.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/152.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/153.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/154.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/155.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/156.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/157.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/158.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/159.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/160.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/161.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/162.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/163.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/164.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/165.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/166.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/167.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/168.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/169.jpg,MAGPIE MOTH,train
28,train/MAGPIE MOTH/170.jpg,MAGPIE MOTH,train
29,train/MUSLIN MOTH/001.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/002.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/003.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/004.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/005.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/006.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/007.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/008.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/009.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/010.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/011.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/012.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/013.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/014.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/015.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/016.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/017.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/018.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/019.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/020.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/021.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/022.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/023.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/024.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/025.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/026.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/027.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/028.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/029.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/030.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/031.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/032.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/033.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/034.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/035.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/036.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/037.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/038.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/039.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/040.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/041.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/042.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/043.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/044.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/045.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/046.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/047.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/048.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/049.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/050.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/051.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/052.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/053.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/054.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/055.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/056.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/057.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/058.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/059.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/060.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/061.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/062.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/063.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/064.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/065.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/066.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/067.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/068.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/069.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/070.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/071.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/072.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/073.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/074.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/075.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/076.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/077.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/078.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/079.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/080.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/081.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/082.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/083.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/084.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/085.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/086.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/087.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/088.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/089.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/090.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/091.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/092.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/093.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/094.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/095.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/096.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/097.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/098.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/099.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/100.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/101.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/102.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/103.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/104.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/105.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/106.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/107.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/108.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/109.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/110.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/111.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/112.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/113.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/114.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/115.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/116.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/117.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/118.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/119.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/120.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/121.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/122.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/123.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/124.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/125.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/126.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/127.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/128.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/129.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/130.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/131.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/132.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/133.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/134.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/135.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/136.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/137.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/138.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/139.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/140.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/141.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/142.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/143.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/144.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/145.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/146.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/147.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/148.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/149.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/150.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/151.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/152.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/153.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/154.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/155.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/156.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/157.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/158.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/159.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/160.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/161.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/162.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/163.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/164.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/165.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/166.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/167.jpg,MUSLIN MOTH,train
29,train/MUSLIN MOTH/168.jpg,MUSLIN MOTH,train
30,train/OLEANDER HAWK MOTH/001.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/002.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/003.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/004.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/005.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/006.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/007.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/008.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/009.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/010.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/011.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/012.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/013.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/014.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/015.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/016.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/017.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/018.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/019.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/020.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/021.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/022.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/023.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/024.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/025.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/026.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/027.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/028.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/029.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/030.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/031.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/032.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/033.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/034.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/035.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/036.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/037.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/038.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/039.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/040.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/041.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/042.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/043.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/044.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/045.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/046.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/047.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/048.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/049.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/050.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/051.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/052.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/053.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/054.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/055.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/056.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/057.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/058.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/059.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/060.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/061.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/062.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/063.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/064.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/065.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/066.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/067.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/068.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/069.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/070.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/071.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/072.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/073.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/074.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/075.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/076.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/077.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/078.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/079.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/080.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/081.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/082.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/083.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/084.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/085.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/086.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/087.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/088.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/089.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/090.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/091.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/092.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/093.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/094.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/095.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/096.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/097.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/098.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/099.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/100.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/101.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/102.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/103.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/104.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/105.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/106.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/107.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/108.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/109.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/110.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/111.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/112.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/113.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/114.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/115.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/116.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/117.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/118.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/119.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/120.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/121.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/122.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/123.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/124.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/125.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/126.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/127.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/128.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/129.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/130.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/131.jpg,OLEANDER HAWK MOTH,train
30,train/OLEANDER HAWK MOTH/132.jpg,OLEANDER HAWK MOTH,train
31,train/OWL MOTH/001.jpg,OWL MOTH,train
31,train/OWL MOTH/002.jpg,OWL MOTH,train
31,train/OWL MOTH/003.jpg,OWL MOTH,train
31,train/OWL MOTH/004.jpg,OWL MOTH,train
31,train/OWL MOTH/005.jpg,OWL MOTH,train
31,train/OWL MOTH/006.jpg,OWL MOTH,train
31,train/OWL MOTH/007.jpg,OWL MOTH,train
31,train/OWL MOTH/008.jpg,OWL MOTH,train
31,train/OWL MOTH/009.jpg,OWL MOTH,train
31,train/OWL MOTH/010.jpg,OWL MOTH,train
31,train/OWL MOTH/011.jpg,OWL MOTH,train
31,train/OWL MOTH/012.jpg,OWL MOTH,train
31,train/OWL MOTH/013.jpg,OWL MOTH,train
31,train/OWL MOTH/014.jpg,OWL MOTH,train
31,train/OWL MOTH/015.jpg,OWL MOTH,train
31,train/OWL MOTH/016.jpg,OWL MOTH,train
31,train/OWL MOTH/017.jpg,OWL MOTH,train
31,train/OWL MOTH/018.jpg,OWL MOTH,train
31,train/OWL MOTH/019.jpg,OWL MOTH,train
31,train/OWL MOTH/020.jpg,OWL MOTH,train
31,train/OWL MOTH/021.jpg,OWL MOTH,train
31,train/OWL MOTH/022.jpg,OWL MOTH,train
31,train/OWL MOTH/023.jpg,OWL MOTH,train
31,train/OWL MOTH/024.jpg,OWL MOTH,train
31,train/OWL MOTH/025.jpg,OWL MOTH,train
31,train/OWL MOTH/026.jpg,OWL MOTH,train
31,train/OWL MOTH/027.jpg,OWL MOTH,train
31,train/OWL MOTH/028.jpg,OWL MOTH,train
31,train/OWL MOTH/029.jpg,OWL MOTH,train
31,train/OWL MOTH/030.jpg,OWL MOTH,train
31,train/OWL MOTH/031.jpg,OWL MOTH,train
31,train/OWL MOTH/032.jpg,OWL MOTH,train
31,train/OWL MOTH/033.jpg,OWL MOTH,train
31,train/OWL MOTH/034.jpg,OWL MOTH,train
31,train/OWL MOTH/035.jpg,OWL MOTH,train
31,train/OWL MOTH/036.jpg,OWL MOTH,train
31,train/OWL MOTH/037.jpg,OWL MOTH,train
31,train/OWL MOTH/038.jpg,OWL MOTH,train
31,train/OWL MOTH/039.jpg,OWL MOTH,train
31,train/OWL MOTH/040.jpg,OWL MOTH,train
31,train/OWL MOTH/041.jpg,OWL MOTH,train
31,train/OWL MOTH/042.jpg,OWL MOTH,train
31,train/OWL MOTH/043.jpg,OWL MOTH,train
31,train/OWL MOTH/044.jpg,OWL MOTH,train
31,train/OWL MOTH/045.jpg,OWL MOTH,train
31,train/OWL MOTH/046.jpg,OWL MOTH,train
31,train/OWL MOTH/047.jpg,OWL MOTH,train
31,train/OWL MOTH/048.jpg,OWL MOTH,train
31,train/OWL MOTH/049.jpg,OWL MOTH,train
31,train/OWL MOTH/050.jpg,OWL MOTH,train
31,train/OWL MOTH/051.jpg,OWL MOTH,train
31,train/OWL MOTH/052.jpg,OWL MOTH,train
31,train/OWL MOTH/053.jpg,OWL MOTH,train
31,train/OWL MOTH/054.jpg,OWL MOTH,train
31,train/OWL MOTH/055.jpg,OWL MOTH,train
31,train/OWL MOTH/056.jpg,OWL MOTH,train
31,train/OWL MOTH/057.jpg,OWL MOTH,train
31,train/OWL MOTH/058.jpg,OWL MOTH,train
31,train/OWL MOTH/059.jpg,OWL MOTH,train
31,train/OWL MOTH/060.jpg,OWL MOTH,train
31,train/OWL MOTH/061.jpg,OWL MOTH,train
31,train/OWL MOTH/062.jpg,OWL MOTH,train
